% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
2.75	3	3	13	1	3	215	37403	214	37126	0.00471429	0	0.00471429	0.00471429	173.486	7.10929	173	277	
2.75	3	1	14	1	3	247	96716	247	96833	0.00471429	0	0.00471429	0.00471429	392.036	126.404	29	871	
3	3.25	4	1	2	4	243	39783	241	38113	0.00472673	0.000111105	0.00471429	0.00571429	158.145	36.6781	141	405	
3	3.25	2	2	2	4	250	19146	250	19146	0.00471429	0	0.00471429	0.00471429	76.584	21.1953	65	153	
3	3.25	2	3	3	4	250	53606	250	53606	0.00471429	0	0.00471429	0.00471429	214.424	29.8422	209	389	
3	3.25	4	8	3	3	248	42664	247	41975	0.00471429	0	0.00471429	0.00471429	169.939	53.3035	141	317	
3	3.25	2	9	5	3	239	27827	236	24812	0.004727	0.000112266	0.00471429	0.00571429	105.136	22.7111	65	153	
3	3.25	1	10	3	3	166	96188	165	92518	0.00475065	0.000289889	0.00471429	0.00771429	560.715	234.595	3	1431	
3	3.25	4	11	1	3	250	28606	250	28484	0.00471429	0	0.00471429	0.00471429	113.936	50.7195	85	277	
3	3.25	2	12	4	3	243	30607	242	28562	0.00473495	0.000142542	0.00471429	0.00571429	118.025	26.4404	105	209	
3	3.25	3	13	1	3	195	34045	195	34149	0.00471429	0	0.00471429	0.00471429	175.123	14.7818	171	277	
3	3.25	1	14	1	3	244	96097	244	96004	0.00471429	0	0.00471429	0.00471429	393.459	131.96	79	645	
3.25	3.5	4	1	2	4	244	38774	244	37522	0.00473068	0.000127244	0.00471429	0.00571429	153.779	30.986	139	405	
3.25	3.5	2	2	2	4	250	18418	250	18418	0.00471429	0	0.00471429	0.00471429	73.672	19.3533	65	153	
3.25	3.5	2	3	3	4	250	53354	250	53354	0.00471429	0	0.00471429	0.00471429	213.416	27.6307	209	389	
3.25	3.5	4	8	3	3	250	40716	250	40716	0.00471429	0	0.00471429	0.00471429	162.864	47.6803	139	405	
3.25	3.5	2	9	5	3	236	26796	232	23968	0.00472722	0.000113221	0.00471429	0.00571429	103.31	18.9099	65	153	
3.25	3.5	1	10	3	3	177	96200	175	92566	0.00473714	0.000184275	0.00471429	0.00671429	528.949	192.415	3	807	
3.25	3.5	4	11	1	3	250	26900	250	26900	0.00471429	0	0.00471429	0.00471429	107.6	45.3942	87	277	
3.25	3.5	2	12	4	3	242	29001	241	27184	0.00473918	0.000156133	0.00471429	0.00571429	112.797	18.4182	104	209	
3.25	3.5	3	13	1	3	208	36088	208	36088	0.00471429	0	0.00471429	0.00471429	173.5	7.2111	173	277	
